ROTACION DUANA @@@@@@@
CODIGO@MEDICAMENTO@MOLECULA@PROMEDIO MES@STOCK FARMACIA@PEDIDO 60 DIAS@@STOCK BODEGA
198A0010042@ACETAMINOFEN 500mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN@113@976@0@@29750
199A0010047@ACETAMINOFEN JARABE 150mg/5ml SOLUCION ORAL | FRASCO X 60ML. LAPROFF@ACETAMINOFEN@0@1@0@@1
198A0010044@ACETAMINOFEN JARABE 150 MG/5ML SOLUCION ORAL | FRASCO X 60 ML. LAFRANCOL@ACETAMINOFEN@0@2@0@@84
1203A1710001@DOLAC  500MG+30MG TABLETA | CAJA X 250. DUMIAN MEDICAL S.A.S@ACETAMINOFEN+CODEINA@3@88@0@@50
1312A1710001@NODOL FORTE 325+30MG TABLETA | CAJA X 100. SALUSPHARMA S.A.S.@ACETAMINOFEN+CODEINA@0@200@0@@0
127A0050070@ZIFLUVIS GRANULADO 200mg SOBRE | CAJA X 60. BIOQUIFAR@ACETILCISTEINA@0@120@0@@595
168A0060100@ACICLOVIR 5% UNGUENTO | TUBO X 15GR. GEN-FAR S.A@ACICLOVIR@0@2@0@@0
1168A0030067@ACIDO ACETILSALICILICO 100 MG TABLETA | CAJA X 900. GEN-FAR S.A@ACIDO ACETIL SALICILICO@150@1320@0@@48150
1145A1600637@ACRYLARM OFTALMICA 0,25% GEL O JALEA | TUBO X 10G. SCANDINAVIA@ACIDO POLIACRILICO@1@0@2@@14
127A0080123@FINAPAR SACHET 20MG/ML X 20ML SUSPENSION ORAL | CAJA X 50. BIOQUIFAR@ALBENDAZOL@0@3@0@@3785
199A0080135@ALBENDAZOL 200MG TABLETA | CAJA X 50. LAPROFF@ALBENDAZOL@1@0@3@@132
127A0080122@FINAPAR 200MG TABLETA | CAJA X 50. BIOQUIFAR@ALBENDAZOL@1@36@0@@8095
192A1670001@ALENDRONATO 70MG TABLETA | CAJA X 4. LA SANTE@ALENDRONATO SODICO@0@16@0@@0
168A0160001@ACETATO DE ALUMINIO pH 4.5 LOCION | FRASCO X 120mL. GEN-FAR S.A@ALUMINIO ACETATO@0@2@0@@0
1173A0180186@HIDROXIDO ALUMINIO+SIMEITICONA+MAGNESIO HIDROXIDO 6.15 MG/100ML SUSPENSION ORAL | FRASCO X 360ML. GRUNENTHAL@ALUMINIO HIDROXIDO+MAGNESIO HIDROXIDO+SIMETICONA@0@9@0@@0
1168A0240223@AMITRIPTILINA 25 MG TABLETA | CAJA X 300. GEN-FAR S.A@AMITRIPTILINA CLORHIDRATO@10@600@0@@2917
168A0400314@AMLODIPINO 5MG TABLETA | CAJA X 300. GEN-FAR S.A@AMLODIPINO@20@700@0@@10
192A0250004@AMOXICILINA 500mg TABLETA O CAPSULA | CAJA X 200. LA SANTE@AMOXICILINA@60@89@31@@10
192A0250002@AMOXICILINA 250MG/5ML SUSPENSION ORAL | FRASCO X 100ML. LA SANTE@AMOXICILINA@0@2@0@@7
150A1340002@ATORVASTATINA 40MG TABLETA | CAJA X 500. ECAR@ATORVASTATINA@0@970@0@@55440
1168A1340001@ATORVASTATINA 40 MG TABLETA | CAJA X 150. GEN-FAR S.A@ATORVASTATINA@20@340@0@@0
1203A1340001@ATORVAT 20MG TABLETA | CAJA X 300. DUMIAN MEDICAL S.A.S@ATORVASTATINA@110@0@220@@126616
136A1340585@ATORVASTATINA 40MG TABLETA | CAJA X 50. BUSSIE@ATORVASTATINA@20@80@0@@0
168A1410626@AZITROMICINA 500MG TABLETA | CAJA X 3. GEN-FAR S.A@AZITROMICINA@0@12@0@@195
1416B0020002@BECLORT INHALADOR BUCAL 50mcg SUSPENSION PARA INHALAR | FRASCO X 200 dosis. AVALON PHARMACEUTICAL S.A@BECLOMETASONA DIPROPIONATO@0@5@0@@7
142B0040001@BETAMETASONA 0.05% CREMA | TUBO X 40GR. COASPHARMA@BETAMETASONA@0@0@1@@12
168B0040694@BETAMETASONA 0.05% CREMA | TUBO X 40g. GEN-FAR S.A@BETAMETASONA@0@2@0@@1
150B0100726@FARMALAX RETARD 5mg TABLETA | CAJA X 500. ECAR@BISACODILO@10@410@0@@589
199C0871202@CARBONATO CALCIO + VITAMINA D3 1500MG/200UI TABLETA | CAJA X 300. LAPROFF@CALCIO CARBONATO+VITAMINA D@0@110@0@@0
1721C1040001@CALCIFORTE-D 600mg+200UI TABLETA | CAJA X 30. MEDIGEN S.A.S@CALCIO CARBONATO+VITAMINA D@0@300@0@@0
1125C0030861@CALCITRIOL 0.25mcg CAPSULA | CAJA X 30. PROCAPS@CALCITRIOL@0@180@0@@5750
136C0040003@CAPTOPRIL 25MG TABLETA | CAJA X 250. BUSSIE@CAPTOPRIL@0@340@0@@0
168C0040869@CAPTOPRIL 50MG TABLETA | CAJA X 30. GEN-FAR S.A@CAPTOPRIL@0@320@0@@0
199C0040874@CAPTOPRIL 50MG TABLETA | CAJA X 300. LAPROFF@CAPTOPRIL@60@0@120@@14100
1125C1061253@TEARSOFT 0,5% SOLUCION OFTALMICAS | FRASCO X 15ML. PROCAPS@CARBOXIMETILCELULOSA SODICA@0@8@0@@0
168C0650003@CARVEDILOL  6.25 MG TABLETA | CAJA X 300. GEN-FAR S.A@CARVEDILOL@0@255@0@@0
1168C0650002@CARVEDILOL 25mg TABLETA | CAJA X 300. WINTHROOP@CARVEDILOL@10@270@0@@0
1116C0651143@CORYOL 12.5MG TABLETA | CAJA X 100. NOVARTIS@CARVEDILOL@0@140@0@@30
168C0650002@CARVEDILOL 12.5MG TABLETA | CAJA X 300. GEN-FAR S.A@CARVEDILOL@0@50@0@@0
168C0080907@CEFALEXINA 500mg TABLETA O CAPSULA | CAJA X 300. GEN-FAR S.A@CEFALEXINA@19@203@0@@0
168C0080906@CEFALEXINA 250MG/5ML SUSPENSION ORAL | FRASCO X 60ML. GEN-FAR S.A@CEFALEXINA@0@3@0@@0
192C0080001@CEFALEXINA  250MG/5ml SUSPENSION ORAL | FRASCO X 60ML. LA SANTE@CEFALEXINA@0@2@0@@0
168C0661146@CETIRIZINA 10mg TABLETA | CAJA X 10. GEN-FAR S.A@CETIRIZINA@3@170@0@@0
192C1271327@CIPROFIBRATO 100MG TABLETA | CAJA X 10. LA SANTE@CIPROFIBRATO@0@20@0@@0
168C1270001@CIPROFIBRATO 100 MG TABLETA | CAJA X 20. GEN-FAR S.A@CIPROFIBRATO@0@60@0@@20
198C0150970@CIPROFLOXACINA 500MG TABLETA | CAJA X 100. LAFRANCOL@CIPROFLOXACINA@10@100@0@@0
1315C0270001@CLORFENIRAMINA JARABE 2MG/5ML SOLUCION ORAL | FRASCO X 120ML. AVANPHARMA@CLORFENIRAMINA@0@4@0@@0
150C0271040@CLORFENIRAMINA 4 MG TABLETA | CAJA X 500. ECAR@CLORFENIRAMINA@6@240@0@@6500
198C0311060@CLOTRIMAZOL TOPICO 1% CREMA | TUBO X 40GR. LAFRANCOL@CLOTRIMAZOL@0@6@0@@1
198C0311061@CLOTRIMAZOL 1% CREMA VAGINAL | TUBO X 40g. LAFRANCOL@CLOTRIMAZOL@0@4@0@@2
1158C0361088@FIXAMICIN 15ml SUSPENSION OTICA | FRASCO X 1. TECNOQUIMICAS@COLISTINA SULFATO+HIDROCORTISONA+NEOMICINA SULFATO@0@4@0@@4300
154C0411096@CROMOGLICATO DE SODIO 2% SOLUCION OFTALMICAS | FRASCO X 5ML. EXPOFARMA@CROMOGLICATO DE SODIO@0@1@0@@187
154C0411093@CROMOGLICATO DE SODIO 4% SOLUCION NASAL | FRASCO X 10ml. EXPOFARMA@CROMOGLICATO DE SODIO@0@6@0@@64
154C0411094@CROMOGLICATO DE SODIO 2% SOLUCION NASAL | FRASCO X 10ml. EXPOFARMA@CROMOGLICATO DE SODIO@0@5@0@@1
154C0411095@CROMOGLICATO DE SODIO 4% SOLUCION OFTALMICAS | FRASCO X 5ML. EXPOFARMA@CROMOGLICATO DE SODIO@0@4@0@@1291
147D0511625@DESONIDA 0,05% CREMA | TUBO X 15GR. SIEGFRIED@DESONIDA@0@1@0@@0
160D0061442@DEXAMETASONA 4mg/1ml SOLUCION INYECTABLE | CAJA X 100. PROCAPS@DEXAMETASONA@0@96@0@@0
1163D0151480@DICLOFENACO 75mg SOLUCION INYECTABLE | CAJA X 10. VITALIS@DICLOFENACO@12@28@0@@22930
199D0151462@DICLOFENACO 50MG TABLETA | CAJA X 300. LAPROFF@DICLOFENACO@0@350@0@@380
168D0161486@DICLOXACILINA 500mg CAPSULA | CAJA X 50. GEN-FAR S.A@DICLOXACILINA@0@74@0@@0
150D0231510@PASEDOL 50MG TABLETA | BOLSA X 600. ECAR@DIMENHIDRINATO@4@86@0@@12817
1168D0311551@DOXICICLINA 100mg TABLETA O CAPSULA | CAJA X 10. WINTHROOP@DOXICICLINA@0@60@0@@0
168E0021725@ENALAPRIL 5MG TABLETA | CAJA X 50. GEN-FAR S.A@ENALAPRIL MALEATO@20@510@0@@0
127E0020001@DONAPRIL 20MG TABLETA | CAJA X 1.000. BIOQUIFAR@ENALAPRIL MALEATO@60@770@0@@120
1125E0381870@ESOMEPRAZOL 40mg TABLETA | CAJA X 100. PROCAPS@ESOMEPRAZOL@0@500@0@@0
168E0381862@ESOMEPRAZOL RETARD 20MG TABLETA | CAJA X 300. GEN-FAR S.A@ESOMEPRAZOL@30@410@0@@220
168E0080001@ESPIRONOLACTONA 25MG TABLETA | CAJA X 300. GEN-FAR S.A@ESPIRONOLACTONA@10@150@0@@270
1115F0092004@FUNEX 200mg CAPSULA | CAJA X 210. NOVAMED@FLUCONAZOL@0@201@0@@3297
