ROTACION DUANA @@@@@@@
CODIGO@MEDICAMENTO@MOLECULA@PROMEDIO MES@STOCK FARMACIA@PEDIDO 60 DIAS@@STOCK BODEGA
180A0440001@LAMCAVIR 300mg/600mg TABLETA | CAJA X 30. HUMAX@ABACAVIR+LAMIVUDINA@20@60@0@@8970
1161R0044008@ACEITE DE RICINO 92.4g SOLUCION ORAL | FRASCO X 30mL. PRODUCTOS DROGAM@ACEITE DE RICINO@1@24@0@@90
1714G0380002@ACEITE DE RICINO 30ml SOLUCION ORAL | FRASCO X 1. LABORATORIO NATURQUIM@ACEITE DE RICINO@3@0@6@@0
198A0010044@ACETAMINOFEN JARABE 150mg/5ml SOLUCION ORAL | FRASCO X 60 ML. LAFRANCOL@ACETAMINOFEN@3@15@0@@0
198A0010042@ACETAMINOFEN 500mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN@39012@57289@20736@@6970
1312A1710001@NODOL FORTE 325+30mg TABLETA | CAJA X 100. SALUSPHARMA S.A.S.@ACETAMINOFEN+CODEINA@10535@18980@2091@@0
198A0650003@DOLIREN 5mg/325mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN-HIDROCODONA BITARTRATO@710@700@720@@0
1125A0660001@ISBELA 2+.035mg TABLETA | CAJA X 21. PROCAPS@ACETATOCIPROTERONA+ETILINESTRADIOL@14@42@0@@754
127A0050070@ZIFLUVIS GRANULADO 200mg SOBRE | CAJA X 60. BIOQUIFAR@ACETILCISTEINA@740@0@1480@@478
192A0050070@N-ACETILCISTEINA GRANULADO 200mg SOBRE | CAJA X 30. LA SANTE@ACETILCISTEINA@220@1860@0@@0
192A0050071@N-ACETILCISTEINA GRANULADO 600mg SOBRE | CAJA X 10. LA SANTE@ACETILCISTEINA@527@789@266@@0
127A0050068@ZIFLUVIS POLVO PARA RECONSTITUIR 2g/100mg/5ml SOLUCION ORAL | FRASCO X 150ML. BIOQUIFAR@ACETILCISTEINA@1@1@1@@266
1173A0060110@VIREX 400mg TABLETA | CAJA X 35. GRUNENTHAL@ACICLOVIR@10@75@0@@0
168A0060098@ACICLOVIR 800mg TABLETA | CAJA X 10. GEN-FAR S.A@ACICLOVIR@149@475@0@@230
168A0060097@ACICLOVIR 200mg TABLETA | CAJA X 25. GEN-FAR S.A@ACICLOVIR@9@160@0@@0
127A0060001@ACTIVIRAL TOPICO 5% UNGUENTO | TUBO X 15g. BIOQUIFAR@ACICLOVIR@5@15@0@@989
1173A0060108@VIREX CREMA VAGINAL 5g CREMA VAGINAL | CAJA X 10 tubos. GRUNENTHAL@ACICLOVIR@0@1@0@@0
120A0030060@CARDIOASPIRINA RETARD 100mg TABLETA | CAJA X 30. BAYER@ACIDO ACETIL SALICILICO@690@825@555@@0
1168A0030067@ACIDO ACETILSALICILICO 100mg TABLETA | CAJA X 900. GEN-FAR S.A@ACIDO ACETIL SALICILICO@15805@28616@2995@@26550
120A0030063@CARDIOASPIRINA RETARD 81mg TABLETA | CAJA X 30. BAYER@ACIDO ACETIL SALICILICO@200@240@160@@0
150A0310196@VITAMINA C  500mg TABLETA | CAJA X 250. ECAR@ACIDO ASCORBICO@1544@3333@0@@48745
1125A1930001@FENOVAS 20mg/135mg CAPSULA | CAJA X 30. PROCAPS@ACIDO FENOFIBRICO/ROSUVAST@50@90@10@@0
1156A1930001@STAFEN 10/135mg TABLETA | CAJA X 30. LAFRANCOL@ACIDO FENOFIBRICO/ROSUVAST@40@60@20@@60
150F0142039@ACIDO FOLICO 5mg TABLETA | CAJA X 100. ECAR@ACIDO FOLICO@405@856@0@@17301
150F0142041@ACIDO FOLICO 1mg TABLETA | CAJA X 600. ECAR@ACIDO FOLICO@1820@3785@0@@46350
168A336930668@ACIDO FUSIDICO 2% CREMA | TUBO X 15G. GEN-FAR S.A@ACIDO FUSIDICO@24@45@3@@3
1145A0760449@EMOLIN NEO VITAMINA B5+E 240g EMULSION | CAJA X 1. SCANDINAVIA@ACIDO HIALURONICO@1@0@3@@0
168I0210001@ACIDO IBANDRONICO 150mg TABLETA | CAJA X 1. GEN-FAR S.A@ACIDO IBANDRONICO@6@0@12@@0
1172I0210001@MELIBA 150mg TABLETA | CAJA X 1. ZAMBON@ACIDO IBANDRONICO@9@36@0@@0
1125A0390312@EPAX EC 60% 720mg CAPSULA | CAJA X 30. DIABETRICS HEALTHACARE SAS@ACIDO OMEGA+ACIDO DOCOSAHEXAENOICO@10@30@0@@0
1145A1600637@ACRYLARM OFTALMICA 0.25% GEL O JALEA | TUBO X 10G. SCANDINAVIA@ACIDO POLIACRILICO@21@38@5@@236
1145A0860463@BETARRETIN H 0.5+4g LOCION | FRASCO X 60ML. SCANDINAVIA@ACIDO RETINOICO+HIDROQUINONA@0@3@0@@0
1145A0860462@BETARRETIN H 4+0.05% CREMA | TUBO X 30GR. SCANDINAVIA@ACIDO RETINOICO+HIDROQUINONA@1@3@0@@0
1175Z9995305@CLIMBASEB SHAMPOO 120ml EMULSION | FRASCO X 1. SIEGFRIED@ACIDO SALICILICO+ALOE VERA@0@0@1@@0
1429A0910001@LIPOTIC 600mg TABLETA | CAJA X 30. DIABETRICS HEALTHACARE SAS@ACIDO TIOCTICO@90@210@0@@210
165A0970486@CETAPHIL ADVANCED MOISTURIZER LOCION ULTRA HUMECTANTE 226g LOCION | CAJA X 1. GALDERMA@ACRILATOS+GLICEROL+VITAMINA E@2@1@3@@0
1161Z9995120@KY GEL LUBRICANTE 100gr GEL O JALEA | CAJA X 1. VARIOS E IMPORTADOS@AGUA+GLICERINA+PETROLEO+ALCOHO@1@0@3@@0
127A0080122@FINAPAR 200mg TABLETA | CAJA X 50. BIOQUIFAR@ALBENDAZOL@43@102@0@@6089
127A0080123@FINAPAR SACHET 20mg/mlx20ml SUSPENSION ORAL | CAJA X 50. BIOQUIFAR@ALBENDAZOL@1@52@0@@3050
165A1080519@CETAPHIL CREMA HIDRATANTE ALTA TOLERANCIA . CREMA | POTE X 453g. GALDERMA@ALCOHOL CETILICO+LAURIL SULFATO DE SODIO@0@2@0@@0
165A1080518@CETAPHIL ADVANCED MOISTURIZER ULTRAHUMECTANTE  . LOCION | FRASCO X 473ML. GALDERMA@ALCOHOL CETILICO+LAURIL SULFATO DE SODIO@2@3@1@@0
192A1670001@ALENDRONATO 70mg TABLETA | CAJA X 4. LA SANTE@ALENDRONATO SODICO@69@562@0@@0
127A1670137@OSTICALCIN 70mg TABLETA | CAJA X 100. BIOQUIFAR@ALENDRONATO SODICO@108@0@217@@4
168A1670649@ALENDRONATO 70mg TABLETA | CAJA X 4. GEN-FAR S.A@ALENDRONATO SODICO@78@0@156@@0
130A0110002@ALDOMET 250mg TABLETA | CAJA X 30. ASPEN@ALFAMETILDOPA@30@30@30@@0
1144A1120524@XATRAL OD RETARD 10mg TABLETA | CAJA X 30. SANOFI-AVENTIS@ALFUZOSINA@20@60@0@@0
159A1740014@REFLUFIN CEREZA 2.5g/100ml SUSPENSION ORAL | FRASCO X 360ml. FARMASER@ALGINATO DE SODIO@3@4@3@@0
1108A0130153@ALOPURINOL 300mg TABLETA | CAJA X 30. MEMPHIS@ALOPURINOL@370@1170@0@@90
140A0130149@ALOPURINOL 300mg TABLETA | CAJA X 360. CHALVER@ALOPURINOL@10@0@20@@0
198A0130150@ALOPURINOL 100mg TABLETA | CAJA X 100. LAFRANCOL@ALOPURINOL@1354@2528@180@@0
1121A0140161@XANAX GOTAS 0.75mg SOLUCION ORAL | FRASCO X 20ml. PFIZER@ALPRAZOLAM@0@1@0@@0
168A0140001@ALPRAZOLAM 0.5mg TABLETA | CAJA X 30. GEN-FAR S.A@ALPRAZOLAM@850@2240@0@@710
168A0140002@ALPRAZOLAM 0.25mg TABLETA | CAJA X 30. GEN-FAR S.A@ALPRAZOLAM@80@420@0@@430
154A0140160@ALPRAZOLAM 0.25mg TABLETA | CAJA X 30. EXPOFARMA@ALPRAZOLAM@290@780@0@@12480
111A0150166@SORIDERM SHAMPOO 5+0.2g EMULSION | FRASCO X 250mL. ANGLOPHARMA@ALQUITRAN DE HULLA+ALANTOINA@0@3@0@@11
1104A0160173@ACETATO DE ALUMINIO 0.059% LOCION | FRASCO X 120ml. LICOL@ALUMINIO ACETATO@108@265@0@@1
1203A0160001@ALUCET ph4.5 CREMA | TUBO X 60g. DUMIAN MEDICAL S.A.S@ALUMINIO ACETATO@0@5@0@@0
1168A0160174@ACETATO DE ALUMINIO SOBRES ph4.2mg POLVO TOPICO | CAJA X 25. GEN-FAR S.A@ALUMINIO ACETATO@5@25@0@@0
120A0160169@ACID MANTLE ph4.5 LOCION | FRASCO X 400ML. BAYER@ALUMINIO ACETATO@0@1@0@@0
1144A0170175@PEPSAMAR TABLETAS 234mg TABLETA | CAJA X 100. SANOFI-AVENTIS@ALUMINIO HIDROXIDO@0@80@0@@0
1173A0180185@ACIBIOGEL+SIMETICONA 200+200+20mg/5ml SUSPENSION ORAL | FRASCO X 360ml. GRUNENTHAL@ALUMINIO HIDROXIDO+MAGNESIO HIDROXIDO+SIMETICONA@322@653@0@@0
1115A0190189@ZINTERGIA 100mg CAPSULA | CAJA X 300. NOVAMED@AMANTADINA@693@0@1387@@220
199A1150535@AMBROXOL JARABE 15mg/5ml SOLUCION ORAL | FRASCO X 120ML. LAPROFF@AMBROXOL CLORHIDRATO@0@3@0@@235
199A1150536@AMBROXOL JARABE 30mg/5ml SOLUCION ORAL | FRASCO X 120ML. LAPROFF@AMBROXOL CLORHIDRATO@2@6@0@@406
1163A0200198@AMIKACINA 500mg/2ml SOLUCION INYECTABLE | CAJA X 10. VITALIS@AMIKACINA@7@32@0@@1518
1168A0230001@AMIODARONA  200mg TABLETA | CAJA X 10. GEN-FAR S.A@AMIODARONA CLORHIDRATO@16@0@33@@0
1168A0240223@AMITRIPTILINA 25mg TABLETA | CAJA X 300. GEN-FAR S.A@AMITRIPTILINA CLORHIDRATO@690@1841@0@@217
1121A0400319@NORVAS 5mg TABLETA | CAJA X 30. PFIZER@AMLODIPINO@30@0@60@@0
