ROTACION DUANA @@@@@@@
CODIGO@MEDICAMENTO@MOLECULA@PROMEDIO MES@STOCK FARMACIA@PEDIDO 60 DIAS@@STOCK BODEGA
1161R0044008@ACEITE DE RICINO 92.4g SOLUCION ORAL | FRASCO X 30mL. PRODUCTOS DROGAM@ACEITE DE RICINO@4@12@0@@34
198A0010042@ACETAMINOFEN 500mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN@40455@73849@7062@@34300
198A0010044@ACETAMINOFEN JARABE 150mg/5ml SOLUCION ORAL | FRASCO X 60 ML. LAFRANCOL@ACETAMINOFEN@3@14@0@@3
1312A1710001@NODOL FORTE 325+30mg TABLETA | CAJA X 100. SALUSPHARMA S.A.S.@ACETAMINOFEN+CODEINA@10564@19261@1868@@0
198A0650003@DOLIREN 5mg/325mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN-HIDROCODONA BITARTRATO@740@790@690@@0
1125A0660001@ISBELA 2+.035mg TABLETA | CAJA X 21. PROCAPS@ACETATOCIPROTERONA+ETILINESTRADIOL@21@21@21@@670
192A0050070@N-ACETILCISTEINA GRANULADO 200mg SOBRE | CAJA X 30. LA SANTE@ACETILCISTEINA@968@225@1711@@30
127A0050068@ZIFLUVIS POLVO PARA RECONSTITUIR 2g/100mg/5ml SOLUCION ORAL | FRASCO X 150ML. BIOQUIFAR@ACETILCISTEINA@1@0@2@@189
192A0050071@N-ACETILCISTEINA GRANULADO 600mg SOBRE | CAJA X 10. LA SANTE@ACETILCISTEINA@473@244@703@@0
168A0060098@ACICLOVIR 800mg TABLETA | CAJA X 10. GEN-FAR S.A@ACICLOVIR@151@321@0@@0
1173A0060110@VIREX 400mg TABLETA | CAJA X 35. GRUNENTHAL@ACICLOVIR@0@5@0@@0
127A0060001@ACTIVIRAL TOPICO 5% UNGUENTO | TUBO X 15g. BIOQUIFAR@ACICLOVIR@7@1@14@@493
168A0060097@ACICLOVIR 200mg TABLETA | CAJA X 25. GEN-FAR S.A@ACICLOVIR@11@100@0@@0
120A0030060@CARDIOASPIRINA RETARD 100mg TABLETA | CAJA X 30. BAYER@ACIDO ACETIL SALICILICO@635@975@295@@0
1168A0030067@ACIDO ACETILSALICILICO 100mg TABLETA | CAJA X 900. GEN-FAR S.A@ACIDO ACETIL SALICILICO@16311@27739@4884@@6540
120A0030063@CARDIOASPIRINA RETARD 81mg TABLETA | CAJA X 30. BAYER@ACIDO ACETIL SALICILICO@280@330@230@@0
150A0310196@VITAMINA C  500mg TABLETA | CAJA X 250. ECAR@ACIDO ASCORBICO@1849@3460@238@@27235
1125A1930001@FENOVAS 20mg/135mg CAPSULA | CAJA X 30. PROCAPS@ACIDO FENOFIBRICO/ROSUVAST@50@60@40@@0
1156A1930001@STAFEN 10/135mg TABLETA | CAJA X 30. LAFRANCOL@ACIDO FENOFIBRICO/ROSUVAST@10@30@0@@0
150F0142039@ACIDO FOLICO 5mg TABLETA | CAJA X 100. ECAR@ACIDO FOLICO@325@514@137@@10801
150F0142041@ACIDO FOLICO 1mg TABLETA | CAJA X 600. ECAR@ACIDO FOLICO@2120@4445@0@@72150
168A336930668@ACIDO FUSIDICO 2% CREMA | TUBO X 15G. GEN-FAR S.A@ACIDO FUSIDICO@29@37@22@@0
1145A0760449@EMOLIN NEO VITAMINA B5+E 240g EMULSION | CAJA X 1. SCANDINAVIA@ACIDO HIALURONICO@0@1@0@@0
1172I0210001@MELIBA 150mg TABLETA | CAJA X 1. ZAMBON@ACIDO IBANDRONICO@28@38@19@@0
1145A1600637@ACRYLARM OFTALMICA 0.25% GEL | TUBO X 10G. SCANDINAVIA@ACIDO POLIACRILICO@22@23@22@@0
1145A0860462@BETARRETIN H 4+0.05% CREMA | TUBO X 30GR. SCANDINAVIA@ACIDO RETINOICO+HIDROQUINONA@1@3@0@@0
1145A0860463@BETARRETIN H 0.5+4g LOCION | FRASCO X 60ML. SCANDINAVIA@ACIDO RETINOICO+HIDROQUINONA@0@3@0@@0
1429A0910001@LIPOTIC 600mg TABLETA | CAJA X 30. DIABETRICS HEALTHACARE SAS@ACIDO TIOCTICO@100@30@170@@210
127A0080122@FINAPAR 200mg TABLETA | CAJA X 50. BIOQUIFAR@ALBENDAZOL@56@170@0@@1047
127A0080123@FINAPAR SACHET 20mg/mlx20ml SUSPENSION ORAL | CAJA X 50. BIOQUIFAR@ALBENDAZOL@2@45@0@@1744
165A1080518@CETAPHIL ADVANCED MOISTURIZER ULTRAHUMECTANTE  . LOCION | FRASCO X 473ML. GALDERMA@ALCOHOL CETILICO+LAURIL SULFATO DE SODIO@3@3@3@@1
192A1670001@ALENDRONATO 70mg TABLETA | CAJA X 4. LA SANTE@ALENDRONATO SODICO@256@604@0@@0
1N002A1100001@PREVLOG . TABLETA | CAJA X 100. NEXT PHARMA SOURCING S.A.S.@ALFACETOANALOGOS DE AMINOACIDOS@30@110@0@@0
130A0110002@ALDOMET 250mg TABLETA | CAJA X 30. ASPEN@ALFAMETILDOPA@30@30@30@@300
1144A1120524@XATRAL OD RETARD 10mg TABLETA | CAJA X 30. SANOFI-AVENTIS@ALFUZOSINA@30@30@30@@0
159A1740014@REFLUFIN CEREZA 2.5g/100ml SUSPENSION ORAL | FRASCO X 360ml. FARMASER@ALGINATO DE SODIO@2@3@2@@0
198A0130150@ALOPURINOL 100mg TABLETA | CAJA X 100. LAFRANCOL@ALOPURINOL@1703@2978@429@@0
1108A0130153@ALOPURINOL 300mg TABLETA | CAJA X 30. MEMPHIS@ALOPURINOL@455@915@0@@5970
168A0140001@ALPRAZOLAM 0.5mg TABLETA | CAJA X 30. GEN-FAR S.A@ALPRAZOLAM@730@1580@0@@210
154A0140160@ALPRAZOLAM 0.25mg TABLETA | CAJA X 30. EXPOFARMA@ALPRAZOLAM@370@0@740@@0
168A0140002@ALPRAZOLAM 0.25mg TABLETA | CAJA X 30. GEN-FAR S.A@ALPRAZOLAM@30@210@0@@20
1121A1140529@CAVERJECT POLVO LIOFILIZADO 20mcg SOLUCION INYECTABLE | CAJA X 1. PFIZER@ALPROSTADIL@2@7@0@@0
111A0150166@SORIDERM SHAMPOO 5+0.2g EMULSION | FRASCO X 250mL. ANGLOPHARMA@ALQUITRAN DE HULLA+ALANTOINA@1@0@2@@4
