ROTACION DUANA @@@@@@@
CODIGO@MEDICAMENTO@MOLECULA@PROMEDIO MES@STOCK FARMACIA@PEDIDO 60 DIAS@@STOCK BODEGA
1312A0440001@ABACAVIR+LAMIVUDINA 600+300MG TABLETA | CAJA X 30. SALUSPHARMA S.A.S.@ABACAVIR+LAMIVUDINA@40@30@50@@0
135A0460337@ORENCIA 125mg/mL SOLUCION INYECTABLE | CAJA X 4. BRISTOL@ABATACEPT@2@0@5@@0
1203A1480002@DUZIN C 500 GR CREMA | POTE X 1. DUMIAN MEDICAL S.A.S@ACEITE DE CALENDULA+OXIDO DE Z@1@5@0@@0
1161A0480342@OMEGA 3 1000MG+400UI 1000 TABLETA | CAJA X 100. VARIOS E IMPORTADOS@ACEITE DE PESCADO + VITAMINA E@0@100@0@@0
1714G0380002@ACEITE DE RICINO 30ML SOLUCION ORAL | FRASCO X 1. LABORATORIO NATURQUIM@ACEITE DE RICINO@4@15@0@@49
1714R0040001@ACEITE DE RICINO 60ML SOLUCION ORAL | CAJA X 1. LABORATORIO NATURQUIM@ACEITE DE RICINO@3@0@6@@0
198A0010044@ACETAMINOFEN JARABE 150 MG/5ML SOLUCION ORAL | FRASCO X 60 ML. LAFRANCOL@ACETAMINOFEN@5@12@0@@19
198A0010042@ACETAMINOFEN 500mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN@44437@34710@54165@@7810
1203A1710001@DOLAC  500MG+30MG TABLETA | CAJA X 250. DUMIAN MEDICAL S.A.S@ACETAMINOFEN+CODEINA@3666@0@7333@@0
1115A1710544@ACETAMINOFEN+CODEINA 325+30mg TABLETA | CAJA X 200. NOVAMED@ACETAMINOFEN+CODEINA@3775@0@7551@@0
1312A1710001@NODOL FORTE 325+30MG TABLETA | CAJA X 100. SALUSPHARMA S.A.S.@ACETAMINOFEN+CODEINA@4000@0@8000@@0
1101A0650001@DOLOFF 5MG+325MG TABLETA | CAJA X 30. LEGRAND@ACETAMINOFEN-HIDROCODONA BITARTRATO@700@0@1400@@0
198A0650001@DOLIREN RECUBIERTA 5MG/325MG TABLETA | CAJA X 10. LAFRANCOL@ACETAMINOFEN-HIDROCODONA BITARTRATO@0@770@0@@0
1175A0640426@TIZAFEN 350MG+2MG TABLETA | CAJA X 20. SIEGFRIED@ACETAMINOFEN+TIZANIDINA@10@20@0@@20
127A0050068@ZIFLUVIS POLVO PARA RECONSTITUIR 2g/ 100MG/5ML SOLUCION ORAL | FRASCO X 150ML. BIOQUIFAR@ACETILCISTEINA@2@15@0@@238
192A0050071@N-ACETILCISTEINA GRANULADO 600MG SOBRE | CAJA X 10. LA SANTE@ACETILCISTEINA@417@520@315@@10
127A0050070@ZIFLUVIS GRANULADO 200 MG SOBRE | CAJA X 60. BIOQUIFAR@ACETILCISTEINA@783@347@1220@@37860
168A0060097@ACICLOVIR 200MG TABLETA | CAJA X 25. GEN-FAR S.A@ACICLOVIR@88@153@23@@0
1173A0060110@VIREX 400MG TABLETA | CAJA X 35. GRUNENTHAL@ACICLOVIR@50@115@0@@0
168A0060100@ACICLOVIR 5% UNGUENTO | TUBO X 15GR. GEN-FAR S.A@ACICLOVIR@8@16@1@@0
168A0060098@ACICLOVIR 800MG TABLETA | CAJA X 10. GEN-FAR S.A@ACICLOVIR@111@112@111@@50
1168A0030067@ACIDO ACETILSALICILICO 100 MG TABLETA | CAJA X 900. GEN-FAR S.A@ACIDO ACETIL SALICILICO@20222@22130@18315@@416310
120A0030063@CARDIOASPIRINA RETARD 81MG TABLETA | CAJA X 30. BAYER@ACIDO ACETIL SALICILICO@140@150@130@@0
120A0030060@CARDIOASPIRINA RETARD 100MG TABLETA | CAJA X 30. BAYER@ACIDO ACETIL SALICILICO@570@480@660@@0
150A0310196@VITAMINA C  500MG TABLETA | CAJA X 250. ECAR@ACIDO ASCORBICO@833@510@1157@@52075
1156A1930001@STAFEN  135/10MG TABLETA | CAJA X 30. LAFRANCOL@ACIDO FENOFIBRICO/ROSUVAST@50@30@70@@0
1156A1930002@STAFEN 135/20MG TABLETA | CAJA X 30. LAFRANCOL@ACIDO FENOFIBRICO/ROSUVAST@30@90@0@@0
150F0142039@ACIDO FOLICO 5 MG TABLETA | CAJA X 100. ECAR@ACIDO FOLICO@337@93@582@@3621
150F0142041@ACIDO FOLICO 1MG TABLETA | CAJA X 600. ECAR@ACIDO FOLICO@2656@2240@3073@@52660
168A336930668@ACIDO FUSIDICO 2% CREMA | TUBO X 15G. GEN-FAR S.A@ACIDO FUSIDICO@30@16@44@@8
147A0760448@EMOLIN NEO VITAMINA B5+E LOCION | FRASCO X 240g. DERMACARE@ACIDO HIALURONICO@0@1@0@@1
1145A0760449@EMOLIN NEO 240G EMULSION | CAJA X 1. SCANDINAVIA@ACIDO HIALURONICO@4@0@9@@0
168I0210001@ACIDO IBANDRONICO 150MG TABLETA | CAJA X 1. GEN-FAR S.A@ACIDO IBANDRONICO@23@29@18@@1
1145A1600637@ACRYLARM OFTALMICA 0,25% GEL O JALEA | TUBO X 10G. SCANDINAVIA@ACIDO POLIACRILICO@31@30@33@@0
1145A0860462@BETARRETIN H 4+0.05% CREMA | TUBO X 30GR. SCANDINAVIA@ACIDO RETINOICO+HIDROQUINONA@0@1@0@@1
1145A0860463@BETARRETIN H 0.5+4G LOCION | FRASCO X 60ML. SCANDINAVIA@ACIDO RETINOICO+HIDROQUINONA@0@2@0@@0
1175Z9995305@CLIMBASEB SHAMPOO 120ML EMULSION | FRASCO X 1. SIEGFRIED@ACIDO SALICILICO+ALOE VERA@0@0@1@@0
1429A0910001@LIPOTIC 600 MG TABLETA | CAJA X 30. DIABETRICS HEALTHACARE SAS@ACIDO TIOCTICO@90@90@90@@30
1116A0940477@ACLASTA 5mg SOLUCION INYECTABLE | FRASCO X 100ml. NOVARTIS@ACIDO ZOLEDRONICO@0@1@0@@0
165A0970486@CETAPHIL ADVANCED MOISTURIZER LOCION ULTRA HUMECTANTE 226G LOCION | CAJA X 1. GALDERMA@ACRILATOS+GLICEROL+VITAMINA E@5@2@9@@0
165A1080520@CETAPHIL ADVANCED ULTRA HUMECTANTE . LOCION | FRASCO X 226 ML. GALDERMA@ACRILATOS+GLICEROL+VITAMINA E@0@1@0@@0
187Z9994928@KY GEL LUBRICANTE TAG 50 GR GEL O JALEA | CAJA X 1. VARIOS E IMPORTADOS@AGUA+GLICERINA+PETROLEO+ALCOHO@0@2@0@@0
1161Z9995120@KY GEL LUBRICANTE 100 GR GEL O JALEA | CAJA X 1. VARIOS E IMPORTADOS@AGUA+GLICERINA+PETROLEO+ALCOHO@3@2@5@@0
1161A336970001@AGUA TERMAL  300ML SOLUCION TOPICA | CAJA X 1. VARIOS E IMPORTADOS@AGUA - NITROGENO@3@0@6@@0
127A0080122@FINAPAR 200MG TABLETA | CAJA X 50. BIOQUIFAR@ALBENDAZOL@85@121@49@@4873
127A0080123@FINAPAR SACHET 20MG/ML X 20ML SUSPENSION ORAL | CAJA X 50. BIOQUIFAR@ALBENDAZOL@2@12@0@@6914
165A1080518@CETAPHIL ADVANCED MOISTURIZER ULTRAHUMECTANTE  LOCION | FRASCO X 473ML. GALDERMA@ALCOHOL CETILICO+LAURIL SULFATO DE SODIO@0@2@0@@0
