ROTACION DUANA @@@@@@@
CODIGO@MEDICAMENTO@MOLECULA@PROMEDIO MES@STOCK FARMACIA@PEDIDO 60 DIAS@@STOCK BODEGA
198A0010042@ACETAMINOFEN 500mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN@150@515@0@@29750
199A0010047@ACETAMINOFEN JARABE 150mg/5ml SOLUCION ORAL | FRASCO X 60ML. LAPROFF@ACETAMINOFEN@0@3@0@@1
1312A1710001@NODOL FORTE 325+30MG TABLETA | CAJA X 100. SALUSPHARMA S.A.S.@ACETAMINOFEN+CODEINA@0@200@0@@0
1203A1710001@DOLAC  500MG+30MG TABLETA | CAJA X 250. DUMIAN MEDICAL S.A.S@ACETAMINOFEN+CODEINA@63@0@127@@50
127A0050070@ZIFLUVIS GRANULADO 200mg SOBRE | CAJA X 60. BIOQUIFAR@ACETILCISTEINA@73@134@13@@595
1168A0030067@ACIDO ACETILSALICILICO 100 MG TABLETA | CAJA X 900. GEN-FAR S.A@ACIDO ACETIL SALICILICO@460@900@20@@48150
1115A0310283@VITAMINA C 500MG TABLETA | CAJA X 300. NOVAMED@ACIDO ASCORBICO@0@120@0@@18600
127A0080122@FINAPAR 200MG TABLETA | CAJA X 50. BIOQUIFAR@ALBENDAZOL@6@50@0@@8095
127A0080123@FINAPAR SACHET 20MG/ML X 20ML SUSPENSION ORAL | CAJA X 50. BIOQUIFAR@ALBENDAZOL@0@5@0@@3785
192A1670001@ALENDRONATO 70MG TABLETA | CAJA X 4. LA SANTE@ALENDRONATO SODICO@0@12@0@@0
168A1670649@ALENDRONATO 70MG TABLETA | CAJA X 4. GEN-FAR S.A@ALENDRONATO SODICO@4@0@8@@0
140A0130149@ALOPURINOL 300MG TABLETA | CAJA X 360. CHALVER@ALOPURINOL@0@30@0@@0
198A0130150@ALOPURINOL 100MG TABLETA | CAJA X 100. LAFRANCOL@ALOPURINOL@50@180@0@@0
168A0160001@ACETATO DE ALUMINIO pH 4.5 LOCION | FRASCO X 120mL. GEN-FAR S.A@ALUMINIO ACETATO@0@4@0@@0
1173A0180185@ACIBIOGEL+SIMETICONA 200+200+20mg/5ml SUSPENSION ORAL | FRASCO X 360ml. GRUNENTHAL@ALUMINIO HIDROXIDO+MAGNESIO HIDROXIDO+SIMETICONA@1@13@0@@0
1115A0190189@ZINTERGIA 100mg CAPSULA | CAJA X 300. NOVAMED@AMANTADINA@20@180@0@@220
199A1150536@AMBROXOL JARABE 30MG/5ML SOLUCION ORAL | FRASCO X 120ML. LAPROFF@AMBROXOL CLORHIDRATO@1@3@0@@595
1168A0240223@AMITRIPTILINA 25 MG TABLETA | CAJA X 300. GEN-FAR S.A@AMITRIPTILINA CLORHIDRATO@70@480@0@@2917
168A0400314@AMLODIPINO 5MG TABLETA | CAJA X 300. GEN-FAR S.A@AMLODIPINO@223@630@0@@10
192A0250004@AMOXICILINA 500mg TABLETA O CAPSULA | CAJA X 200. LA SANTE@AMOXICILINA@13@110@0@@10
1203A1340001@ATORVAT 20MG TABLETA | CAJA X 300. DUMIAN MEDICAL S.A.S@ATORVASTATINA@150@460@0@@126616
150A1340003@ATORVASTATINA 20mg TABLETA | CAJA X 1000. ECAR@ATORVASTATINA@20@940@0@@0
150A1340002@ATORVASTATINA 40MG TABLETA | CAJA X 500. ECAR@ATORVASTATINA@43@380@0@@55440
1116A1340001@ATORVASTATINA-SANDOZ 40MG TABLETA | CAJA X 10. NOVARTIS@ATORVASTATINA@36@0@73@@500
168A1410626@AZITROMICINA 500MG TABLETA | CAJA X 3. GEN-FAR S.A@AZITROMICINA@1@6@0@@195
130B0020019@BECLOMAR INHALADOR NASAL 50mcg SUSPENSION PARA INHALAR | FRASCO X 200 dosis. BIOTOSCANA@BECLOMETASONA DIPROPIONATO@0@0@1@@0
1416B0020002@BECLORT INHALADOR BUCAL 50mcg SUSPENSION PARA INHALAR | FRASCO X 200 dosis. AVALON PHARMACEUTICAL S.A@BECLOMETASONA DIPROPIONATO@0@2@0@@7
198B0020686@BECLOMETASONA DIPROPIONATO BUCAL 250mcg SUSPENSION PARA INHALAR | FRASCO X 200 dosis. LAFRANCOL@BECLOMETASONA DIPROPIONATO@0@0@1@@0
1168B0220759@BETAHISTINA 8MG TABLETA | CAJA X 50. GEN-FAR S.A@BETAHISTINA@56@110@3@@0
198B0240765@BETAMETASONA  0.05% CREMA | TUBO X 20GR. LAFRANCOL@BETAMETASONA@0@5@0@@0
142B0040001@BETAMETASONA 0.05% CREMA | TUBO X 40GR. COASPHARMA@BETAMETASONA@0@0@1@@12
168B0040694@BETAMETASONA 0.05% CREMA | TUBO X 40g. GEN-FAR S.A@BETAMETASONA@0@3@0@@1
