ROTACION DUANA @@@@@@@
CODIGO@MEDICAMENTO@MOLECULA@PROMEDIO MES@STOCK FARMACIA@PEDIDO 60 DIAS@@STOCK BODEGA
199A0010047@ACETAMINOFEN JARABE 150mg/5ml SOLUCION ORAL | FRASCO X 60ML. LAPROFF@ACETAMINOFEN@0@3@0@@1
198A0010044@ACETAMINOFEN JARABE 150 MG/5ML SOLUCION ORAL | FRASCO X 60 ML. LAFRANCOL@ACETAMINOFEN@0@2@0@@509
142A0012483@ACETAMINOFEN JARABE 150MG/5ML SOLUCION ORAL | FRASCO X 60ml. COASPHARMA@ACETAMINOFEN@0@2@0@@0
198A0010042@ACETAMINOFEN 500mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN@130@1097@0@@1150
1312A1710001@NODOL FORTE 325+30MG TABLETA | CAJA X 100. SALUSPHARMA S.A.S.@ACETAMINOFEN+CODEINA@33@100@0@@0
1203A1710001@DOLAC  500MG+30MG TABLETA | CAJA X 250. DUMIAN MEDICAL S.A.S@ACETAMINOFEN+CODEINA@66@0@133@@0
1156C1311344@FACETIX 2+0,035MG TABLETA | CAJA X 21. LAFRANCOL@ACETATOCIPROTERONA+ETILINESTRADIOL@0@63@0@@0
192A0050070@N-ACETILCISTEINA GRANULADO 200MG SOBRE | CAJA X 30. LA SANTE@ACETILCISTEINA@10@25@0@@0
168A0060097@ACICLOVIR 200MG TABLETA | CAJA X 25. GEN-FAR S.A@ACICLOVIR@26@24@29@@25
1168A0030067@ACIDO ACETILSALICILICO 100 MG TABLETA | CAJA X 900. GEN-FAR S.A@ACIDO ACETIL SALICILICO@385@1188@0@@363210
150A0310196@VITAMINA C  500MG TABLETA | CAJA X 250. ECAR@ACIDO ASCORBICO@3@386@0@@29825
150F0142040@ACIDO FOLICO 1MG TABLETA | CAJA X 500. ECAR@ACIDO FOLICO@0@310@0@@4690
150F0142034@ACIDO FOLICO 1MG TABLETA | CAJA X 100. ECAR@ACIDO FOLICO@0@4@0@@0
168A336930668@ACIDO FUSIDICO 2% CREMA | TUBO X 15G. GEN-FAR S.A@ACIDO FUSIDICO@0@1@0@@8
199A0080135@ALBENDAZOL 200MG TABLETA | CAJA X 50. LAPROFF@ALBENDAZOL@2@0@4@@132
199A0080139@ALBENDAZOL SACHET 2% X 20ML SUSPENSION ORAL | CAJA X 12. LAPROFF@ALBENDAZOL@0@12@0@@19
127A0080122@FINAPAR 200MG TABLETA | CAJA X 50. BIOQUIFAR@ALBENDAZOL@1@46@0@@16195
168A1670649@ALENDRONATO 70MG TABLETA | CAJA X 4. GEN-FAR S.A@ALENDRONATO SODICO@4@44@0@@0
198A0130150@ALOPURINOL 100MG TABLETA | CAJA X 100. LAFRANCOL@ALOPURINOL@20@210@0@@230
1168A0160174@ACETATO DE ALUMINIO SOBRES Ph4.2MG POLVO PARA DISOLVER | CAJA X 25. GEN-FAR S.A@ALUMINIO ACETATO@0@69@0@@0
168A0160001@ACETATO DE ALUMINIO pH 4.5 LOCION | FRASCO X 120mL. GEN-FAR S.A@ALUMINIO ACETATO@1@11@0@@0
1173A0180185@ACIBIOGEL+SIMETICONA 200+200+20 MG/5ML SUSPENSION ORAL | FRASCO X 360ML. GRUNENTHAL@ALUMINIO HIDROXIDO+MAGNESIO HIDROXIDO+SIMETICONA@5@15@0@@1
1168A0240223@AMITRIPTILINA 25 MG TABLETA | CAJA X 300. GEN-FAR S.A@AMITRIPTILINA CLORHIDRATO@0@345@0@@9817
168A0400314@AMLODIPINO 5MG TABLETA | CAJA X 300. GEN-FAR S.A@AMLODIPINO@230@597@0@@10
168A0400313@AMLODIPINO 10MG TABLETA | CAJA X 300. GEN-FAR S.A@AMLODIPINO@30@300@0@@300
192A0250002@AMOXICILINA 250MG/5ML SUSPENSION ORAL | FRASCO X 100ML. LA SANTE@AMOXICILINA@0@9@0@@10
192A0250004@AMOXICILINA 500MG TABLETA O CAPSULA | CAJA X 200. LA SANTE@AMOXICILINA@5@175@0@@10
168A0250228@AMOXICILINA 500MG TABLETA O CAPSULA | CAJA X 50. GEN-FAR S.A@AMOXICILINA@0@11@0@@0
192A0260260@AMPICILINA  500mg CAPSULA | CAJA X 200. LA SANTE@AMPICILINA@9@123@0@@120
1116A1340002@ATORVASTATINA-SANDOZ 20mg TABLETA | CAJA X 10. NOVARTIS@ATORVASTATINA@20@510@0@@0
1116A1340001@ATORVASTATINA-SANDOZ 40MG TABLETA | CAJA X 10. NOVARTIS@ATORVASTATINA@25@0@50@@1000
150A1340002@ATORVASTATINA 40MG TABLETA | CAJA X 500. ECAR@ATORVASTATINA@25@745@0@@144620
1203A1340001@ATORVAT 20MG TABLETA | CAJA X 300. DUMIAN MEDICAL S.A.S@ATORVASTATINA@100@0@200@@3116
