ROTACION DUANA @@@@@@@
CODIGO@MEDICAMENTO@MOLECULA@PROMEDIO MES@STOCK FARMACIA@PEDIDO 60 DIAS@@STOCK BODEGA
180A0440001@LAMCAVIR 300mg/600mg TABLETA | CAJA X 30. HUMAX@ABACAVIR+LAMIVUDINA@10@60@0@@8490
1161R0044008@ACEITE DE RICINO 92.4g SOLUCION ORAL | FRASCO X 30mL. PRODUCTOS DROGAM@ACEITE DE RICINO@1@23@0@@85
198A0010042@ACETAMINOFEN 500mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN@32745@28953@36538@@200
198A0010044@ACETAMINOFEN JARABE 150mg/5ml SOLUCION ORAL | FRASCO X 60 ML. LAFRANCOL@ACETAMINOFEN@3@10@0@@0
1312A1710001@NODOL FORTE 325+30mg TABLETA | CAJA X 100. SALUSPHARMA S.A.S.@ACETAMINOFEN+CODEINA@8647@11331@5964@@0
198A0650003@DOLIREN 5mg/325mg TABLETA | CAJA X 100. LAFRANCOL@ACETAMINOFEN-HIDROCODONA BITARTRATO@560@340@780@@0
1125A0660001@ISBELA 2+.035mg TABLETA | CAJA X 21. PROCAPS@ACETATOCIPROTERONA+ETILINESTRADIOL@14@21@7@@754
127A0050070@ZIFLUVIS GRANULADO 200mg SOBRE | CAJA X 60. BIOQUIFAR@ACETILCISTEINA@393@0@787@@178
192A0050070@N-ACETILCISTEINA GRANULADO 200mg SOBRE | CAJA X 30. LA SANTE@ACETILCISTEINA@459@1000@0@@0
192A0050071@N-ACETILCISTEINA GRANULADO 600mg SOBRE | CAJA X 10. LA SANTE@ACETILCISTEINA@394@535@254@@0
127A0050068@ZIFLUVIS POLVO PARA RECONSTITUIR 2g/100mg/5ml SOLUCION ORAL | FRASCO X 150ML. BIOQUIFAR@ACETILCISTEINA@0@1@0@@254
168A0060098@ACICLOVIR 800mg TABLETA | CAJA X 10. GEN-FAR S.A@ACICLOVIR@131@383@0@@230
168A0060097@ACICLOVIR 200mg TABLETA | CAJA X 25. GEN-FAR S.A@ACICLOVIR@9@160@0@@0
1173A0060110@VIREX 400mg TABLETA | CAJA X 35. GRUNENTHAL@ACICLOVIR@10@75@0@@0
1173A0060108@VIREX CREMA VAGINAL 5g CREMA VAGINAL | CAJA X 10 tubos. GRUNENTHAL@ACICLOVIR@0@1@0@@0
127A0060001@ACTIVIRAL TOPICO 5% UNGUENTO | TUBO X 15g. BIOQUIFAR@ACICLOVIR@4@12@0@@968
120A0030060@CARDIOASPIRINA RETARD 100mg TABLETA | CAJA X 30. BAYER@ACIDO ACETIL SALICILICO@515@465@565@@0
120A0030063@CARDIOASPIRINA RETARD 81mg TABLETA | CAJA X 30. BAYER@ACIDO ACETIL SALICILICO@170@30@310@@0
1168A0030067@ACIDO ACETILSALICILICO 100mg TABLETA | CAJA X 900. GEN-FAR S.A@ACIDO ACETIL SALICILICO@13202@17400@9005@@21150
150A0310196@VITAMINA C  500mg TABLETA | CAJA X 250. ECAR@ACIDO ASCORBICO@1326@1953@699@@63995
1125A1930001@FENOVAS 20mg/135mg CAPSULA | CAJA X 30. PROCAPS@ACIDO FENOFIBRICO/ROSUVAST@50@30@70@@0
1156A1930001@STAFEN 10/135mg TABLETA | CAJA X 30. LAFRANCOL@ACIDO FENOFIBRICO/ROSUVAST@20@60@0@@60
150F0142041@ACIDO FOLICO 1mg TABLETA | CAJA X 600. ECAR@ACIDO FOLICO@1660@2165@1155@@27750
150F0142039@ACIDO FOLICO 5mg TABLETA | CAJA X 100. ECAR@ACIDO FOLICO@344@611@78@@16401
168A336930668@ACIDO FUSIDICO 2% CREMA | TUBO X 15G. GEN-FAR S.A@ACIDO FUSIDICO@18@22@15@@0
1145A0760449@EMOLIN NEO VITAMINA B5+E 240g EMULSION | CAJA X 1. SCANDINAVIA@ACIDO HIALURONICO@0@0@1@@0
168I0210001@ACIDO IBANDRONICO 150mg TABLETA | CAJA X 1. GEN-FAR S.A@ACIDO IBANDRONICO@4@0@9@@0
1172I0210001@MELIBA 150mg TABLETA | CAJA X 1. ZAMBON@ACIDO IBANDRONICO@8@20@0@@0
1125A0390312@EPAX EC 60% 720mg CAPSULA | CAJA X 30. DIABETRICS HEALTHACARE SAS@ACIDO OMEGA+ACIDO DOCOSAHEXAENOICO@10@30@0@@0
1145A1600637@ACRYLARM OFTALMICA 0.25% GEL | TUBO X 10G. SCANDINAVIA@ACIDO POLIACRILICO@16@26@7@@109
1145A0860462@BETARRETIN H 4+0.05% CREMA | TUBO X 30GR. SCANDINAVIA@ACIDO RETINOICO+HIDROQUINONA@1@2@0@@0
1145A0860463@BETARRETIN H 0.5+4g LOCION | FRASCO X 60ML. SCANDINAVIA@ACIDO RETINOICO+HIDROQUINONA@0@3@0@@0
1429A0910001@LIPOTIC 600mg TABLETA | CAJA X 30. DIABETRICS HEALTHACARE SAS@ACIDO TIOCTICO@80@120@40@@210
165A0970486@CETAPHIL ADVANCED MOISTURIZER LOCION ULTRA HUMECTANTE 226g LOCION | CAJA X 1. GALDERMA@ACRILATOS+GLICEROL+VITAMINA E@0@1@0@@0
127A0080123@FINAPAR SACHET 20mg/mlx20ml SUSPENSION ORAL | CAJA X 50. BIOQUIFAR@ALBENDAZOL@1@49@0@@2888
127A0080122@FINAPAR 200mg TABLETA | CAJA X 50. BIOQUIFAR@ALBENDAZOL@39@62@17@@5099
165A1080519@CETAPHIL CREMA HIDRATANTE ALTA TOLERANCIA . CREMA | POTE X 453g. GALDERMA@ALCOHOL CETILICO+LAURIL SULFATO DE SODIO@0@2@0@@0
127A1670137@OSTICALCIN 70mg TABLETA | CAJA X 100. BIOQUIFAR@ALENDRONATO SODICO@90@0@180@@4
192A1670001@ALENDRONATO 70mg TABLETA | CAJA X 4. LA SANTE@ALENDRONATO SODICO@124@424@0@@0
130A0110002@ALDOMET 250mg TABLETA | CAJA X 30. ASPEN@ALFAMETILDOPA@20@30@10@@0
1144A1120524@XATRAL OD RETARD 10mg TABLETA | CAJA X 30. SANOFI-AVENTIS@ALFUZOSINA@20@30@10@@0
159A1740014@REFLUFIN CEREZA 2.5g/100ml SUSPENSION ORAL | FRASCO X 360ml. FARMASER@ALGINATO DE SODIO@2@2@2@@0
198A0130150@ALOPURINOL 100mg TABLETA | CAJA X 100. LAFRANCOL@ALOPURINOL@1206@1628@785@@0
1108A0130153@ALOPURINOL 300mg TABLETA | CAJA X 30. MEMPHIS@ALOPURINOL@330@825@0@@90
154A0140160@ALPRAZOLAM 0.25mg TABLETA | CAJA X 30. EXPOFARMA@ALPRAZOLAM@300@450@150@@8040
168A0140002@ALPRAZOLAM 0.25mg TABLETA | CAJA X 30. GEN-FAR S.A@ALPRAZOLAM@60@420@0@@190
1121A0140161@XANAX GOTAS 0.75mg SOLUCION ORAL | FRASCO X 20ml. PFIZER@ALPRAZOLAM@0@1@0@@0
168A0140001@ALPRAZOLAM 0.5mg TABLETA | CAJA X 30. GEN-FAR S.A@ALPRAZOLAM@790@1430@150@@290
1121A1140529@CAVERJECT POLVO LIOFILIZADO 20mcg SOLUCION INYECTABLE | CAJA X 1. PFIZER@ALPROSTADIL@2@0@5@@0
111A0150166@SORIDERM SHAMPOO 5+0.2g EMULSION | FRASCO X 250mL. ANGLOPHARMA@ALQUITRAN DE HULLA+ALANTOINA@0@2@0@@11
120A0160169@ACID MANTLE ph4.5 LOCION | FRASCO X 400ML. BAYER@ALUMINIO ACETATO@0@0@1@@0
168A0160001@ACETATO DE ALUMINIO ph4.5 LOCION | FRASCO X 120mL. GEN-FAR S.A@ALUMINIO ACETATO@23@0@46@@0
1168A0160174@ACETATO DE ALUMINIO SOBRES ph4.2mg POLVO TOPICO | CAJA X 25. GEN-FAR S.A@ALUMINIO ACETATO@5@24@0@@0
1104A0160173@ACETATO DE ALUMINIO 0.059% LOCION | FRASCO X 120ml. LICOL@ALUMINIO ACETATO@94@170@19@@1
1144A0170175@PEPSAMAR TABLETAS 234mg TABLETA | CAJA X 100. SANOFI-AVENTIS@ALUMINIO HIDROXIDO@0@80@0@@0
1173A0180185@ACIBIOGEL+SIMETICONA 200+200+20mg/5ml SUSPENSION ORAL | FRASCO X 360ml. GRUNENTHAL@ALUMINIO HIDROXIDO+MAGNESIO HIDROXIDO+SIMETICONA@261@439@84@@0
1115A0190189@ZINTERGIA 100mg CAPSULA | CAJA X 300. NOVAMED@AMANTADINA@313@0@627@@160
199A1150535@AMBROXOL JARABE 15mg/5ml SOLUCION ORAL | FRASCO X 120ML. LAPROFF@AMBROXOL CLORHIDRATO@0@3@0@@220
199A1150536@AMBROXOL JARABE 30mg/5ml SOLUCION ORAL | FRASCO X 120ML. LAPROFF@AMBROXOL CLORHIDRATO@2@3@2@@1352
1163A0200198@AMIKACINA 500mg/2ml SOLUCION INYECTABLE | CAJA X 10. VITALIS@AMIKACINA@7@32@0@@2237
1168A0240223@AMITRIPTILINA 25mg TABLETA | CAJA X 300. GEN-FAR S.A@AMITRIPTILINA CLORHIDRATO@520@1691@0@@217
1121A0400318@NORVAS 10mg TABLETA | CAJA X 30. PFIZER@AMLODIPINO@50@90@10@@0
168A0400314@AMLODIPINO 5mg TABLETA | CAJA X 300. GEN-FAR S.A@AMLODIPINO@10730@17360@4100@@0
168A0400313@AMLODIPINO 10mg TABLETA | CAJA X 300. GEN-FAR S.A@AMLODIPINO@2630@4245@1015@@300
166A1820001@DUOVAL 5mg/80mg TABLETA | CAJA X 30. GARMISCH@AMLODIPINO+VALSARTAN@20@30@10@@60
166A1820002@DUOVAL 5/160mg TABLETA | CAJA X 30. GARMISCH@AMLODIPINO+VALSARTAN@180@390@0@@1380
1125A1820001@VARTERAL  10mg+160mg CAPSULA | CAJA X 14. PROCAPS@AMLODIPINO+VALSARTAN@20@56@0@@392
1116A1864703@EXFORGE HCT 10mg/320mg/25mg TABLETA | CAJA X 28. NOVARTIS@AMLODIPINO+VALSARTAN+HIDROCLOR@65@56@75@@140
1145A1860001@DUOVAL H 160/5/12.5mg TABLETA | CAJA X 30. SCANDINAVIA@AMLODIPINO+VALSARTAN+HIDROCLOR@50@30@70@@750
117A0250001@AMOXICILINA 500mg TABLETA O CAPSULA | CAJA X 100. B.C.N MEDICAL@AMOXICILINA@307@848@0@@66800
192A0250004@AMOXICILINA 500mg TABLETA O CAPSULA | CAJA X 200. LA SANTE@AMOXICILINA@56@0@113@@210
1116A1260562@CURAM 1000mg TABLETA | CAJA X 14. NOVARTIS@AMOXICILINA+ACIDO CLAVULANICO@14@28@0@@0
1116A1260561@CURAM 500mg/125mg TABLETA | CAJA X 12. NOVARTIS@AMOXICILINA+ACIDO CLAVULANICO@50@0@100@@5
192A0260260@AMPICILINA  500mg CAPSULA | CAJA X 200. LA SANTE@AMPICILINA@0@124@0@@900
192A0280267@SULTAMICILINA 375mg TABLETA | CAJA X 10. LA SANTE@AMPICILINA+SULBACTAM@150@253@47@@850
135A1320001@ELIQUIS 2.5mg TABLETA | CAJA X 60. PFIZER@APIXABAN@250@0@500@@60
135A1320002@ELIQUIS 5mg TABLETA | CAJA X 60. PFIZER@APIXABAN@280@280@280@@300
153A590001@VENATIL  50ml GEL | TUBO X 1. EUROETIKA@AQUA-ALCOHOL DENAT-PROPYLENE G@0@0@1@@0
1312A0380002@HIVATAX 300mg CAPSULA | CAJA X 30. SALUSPHARMA S.A.S.@ATAZANAVIR@20@0@40@@0
1168A0960015@ATENOLOL  100mg TABLETA | CAJA X 20. GEN-FAR S.A@ATENOLOL@113@275@0@@0
1121A1340599@LIPITOR 40mg TABLETA | CAJA X 30. PFIZER@ATORVASTATINA@0@60@0@@0
1203A1340001@ATORVAT 20mg TABLETA | CAJA X 300. DUMIAN MEDICAL S.A.S@ATORVASTATINA@2985@4080@1890@@1816
150A1340003@ATORVASTATINA 20mg TABLETA | CAJA X 1000. ECAR@ATORVASTATINA@3740@4809@2672@@44720
150A1340002@ATORVASTATINA 40mg TABLETA | CAJA X 500. ECAR@ATORVASTATINA@7831@9837@5825@@292330
14A0330287@ISOPTO ATROPINA 1% SOLUCION OFTALMICAS | FRASCO X 5mL. ALCON@ATROPINA SULFATO@1@4@0@@59
1N002A0340001@AZATIOPRINA 50mg TABLETA | CAJA X 100. NEXT PHARMA SOURCING S.A.S.@AZATIOPRINA@170@360@0@@0
168A1410626@AZITROMICINA 500mg TABLETA | CAJA X 3. GEN-FAR S.A@AZITROMICINA@23@81@0@@18
1158A1410633@AZITROMICINA 500mg TABLETA | CAJA X 3. TECNOQUIMICAS@AZITROMICINA@6@0@12@@0
1T004A1420001@DISTENTIA 10mg TABLETA | CAJA X 50. THE LABS SAS@BACLOFENO@100@190@10@@0
1416B0020002@BECLORT INHALADOR BUCAL 50mcg SUSPENSION PARA INHALAR | FRASCO X 200 dosis. AVALON PHARMACEUTICAL S.A@BECLOMETASONA DIPROPIONATO@0@1@0@@0
140B0020681@NABUMEX BUCAL 250mcg SUSPENSION PARA INHALAR | FRASCO X 200 dosis. CHALVER@BECLOMETASONA DIPROPIONATO@27@32@23@@0
140B0020680@NABUMEX BUCAL 50mcg SUSPENSION PARA INHALAR | FRASCO X 200 dosis. CHALVER@BECLOMETASONA DIPROPIONATO@0@3@0@@0
1990B0020001@BECLONOSE INH NASAL 50mcg SUSPENSION PARA INHALAR | FRASCO X 22ml. SALUSPHARMA S.A.S.@BECLOMETASONA DIPROPIONATO@12@9@15@@0
1158B0030001@BENZOATO DE BENCILO 30% LOCION | FRASCO X 120ML. TECNOQUIMICAS@BENCILO BENZOATO@1@4@0@@14
1125B0210751@VISOCAP 10+50mg CAPSULA | CAJA X 30. SIEGFRIED@BETACAROTENO+VITAMINA C+VITAMI@10@0@20@@0
1704B0220002@HISTIVERT 16mg TABLETA | CAJA X 30. EUROFARMA COLOMBIA S.A.S@BETAHISTINA@1150@1470@830@@60
192B0220002@BETAHISTINA 8mg TABLETA | CAJA X 20. LA SANTE@BETAHISTINA@170@227@113@@0
192B0220001@BETAHISTINA 16mg TABLETA | CAJA X 20. LA SANTE@BETAHISTINA@3@0@7@@10
1168B0220759@BETAHISTINA 8mg TABLETA | CAJA X 50. GEN-FAR S.A@BETAHISTINA@566@710@423@@5450
1704B0220001@HISTIVERT  24mg TABLETA | CAJA X 30. EUROFARMA COLOMBIA S.A.S@BETAHISTINA@150@300@0@@25530
168B0040693@BETAMETASONA 0.1% CREMA | TUBO X 40GR. GEN-FAR S.A@BETAMETASONA@37@44@31@@1
1125B0050702@BETAMETASONA 8mg/2ml SOLUCION INYECTABLE | CAJA X 100. PROCAPS@BETAMETASONA@1@5@0@@6
142B0040001@BETAMETASONA 0.05% CREMA | TUBO X 40GR. COASPHARMA@BETAMETASONA@57@78@37@@0
1163B0040020@BETAMETASONA 4mg/1ml SOLUCION INYECTABLE | CAJA X 10. VITALIS@BETAMETASONA@0@1@0@@7
1146B0290774@TRIDERM 0.5mg+10mg+1mg CREMA | TUBO X 20GR. MERCK SHARP DOMME@BETAMETASONA+CLOTRIMAZOL+GENTAMICINA@2@3@1@@0
1149B0070002@ADS-MYORITMO 0.1mg TABLETA | CAJA X 20. ADS PHARMA@BETAMETILDIGOXINA@170@380@0@@40
1149B0070003@ADS MYORITMO GOTAS 0.60mg SOLUCION ORAL | FRASCO X 10ml. ADS PHARMA@BETAMETILDIGOXINA@2@7@0@@0
1309-B0660002@BILAXTEN 20mg TABLETA | CAJA X 30. FAES FARMA@BILASTINA@40@120@0@@300
16B0440812@LUMIGAN RC 0.01% SOLUCION OFTALMICAS | FRASCO X 3mL. ALLERGAN@BIMATOPROST@0@2@0@@67
16B0360787@LUMIGAN 0.3% SOLUCION OFTALMICAS | FRASCO X 3mL. ALLERGAN@BIMATOPROST@3@1@6@@31
1158B0080722@BIPERIDENO 2mg TABLETA | CAJA X 300. TECNOQUIMICAS@BIPERIDENO@470@870@70@@16260
180B0100726@BISACODILO RETARD 5mg TABLETA | CAJA X 100. HUMAX@BISACODILO@2740@3377@2103@@67450
1109B0380792@CONCOR 10mg TABLETA | CAJA X 30. MERCK@BISOPROLOL@10@0@20@@0
168B0380001@BISOPROLOL 5mg TABLETA | CAJA X 30. GEN-FAR S.A@BISOPROLOL@400@420@380@@0
1109B0380793@CONCORD 1.25mg TABLETA | CAJA X 30. MERCK@BISOPROLOL@50@30@70@@0
168B0380002@BISOPROLOL 2.5mg TABLETA | CAJA X 30. GEN-FAR S.A@BISOPROLOL@300@90@510@@0
1161A0070122@HELIOCARE ULTRA GEL spf90x50ml FRASCO | CAJA X 1. VARIOS E IMPORTADOS@BLOQUEADOR SOLAR@0@0@1@@2
16B0440811@ALPHAGAN-P 0.15% SOLUCION OFTALMICAS | FRASCO X 5mL. ALLERGAN@BRIMONIDINA@6@1@12@@0
1151B0440812@AGGLAD OFTENO 2mg/ml SOLUCION OFTALMICAS | FRASCO X 5ml. SOPHIA@BRIMONIDINA@14@10@19@@307
16B0440810@ALPHAGAN 0.02% SOLUCION OFTALMICAS | FRASCO X 5mL. ALLERGAN@BRIMONIDINA@0@2@0@@0
1158B0450001@BRIMOLOLL 0.2+0.5% SOLUCION OFTALMICAS | FRASCO X 5ML. TECNOQUIMICAS@BRIMONIDINA + TIMOLOL@15@16@14@@1908
14B0460814@AZOPT 1% SOLUCION OFTALMICAS | FRASCO X 5mL. NOVARTIS@BRINZOLAMIDA@4@0@8@@0
1168B0470816@BROMAZEPAM 6mg TABLETA | CAJA X 10. GEN-FAR S.A@BROMAZEPAM@26@186@0@@0
140B0120001@BROMOCRIPTINA 2.5mg TABLETA | CAJA X 240. CHALVER@BROMOCRIPTINA@30@315@0@@0
124B0500825@ENZYMED 5-400-60 TABLETA | CAJA X 100. BIOCHEM@BROMOPRIDA+PANCREATINA+DIMETILPOLISILOXANO@0@60@0@@300
1116B0730001@SEEBRI BREEZHALER 50mcg CAPSULA | CAJA X 30. NOVARTIS@BROMURO DE GLICOPIRRONIO@160@30@290@@0
132B0510826@BERODUAL HFA 0.02+0.05mg SOLUCION PARA INHALACION | FRASCO X 10. BOEHRINGER@BROMURO DE IPRATROPIO+FENOTEROL@1@1@2@@14
132T0644494@SPIRIVA RESPIMAT 2.5mcg(.005mg) SOLUCION PARA INHALACION | FRASCO X 4ml. BOEHRINGER@BROMURO DE TIOTROPIO@1@2@1@@174
130T0644489@TEROMAR ROTACAPS (REVOLIZER)  18mcg CAPSULA | CAJA X 30. BIOTOSCANA@BROMURO DE TIOTROPIO@5@47@0@@0
130B0540024@BUDEMAR BUCAL 100mcg SUSPENSION PARA INHALAR | FRASCO X 200 dosis. BIOTOSCANA@BUDESONIDA@9@17@1@@0
114B0390797@SYMBICORT TURBUHALER 320/9ug SUSPENSION PARA INHALAR | FRASCO X 60 DOSIS. ASTRA ZENECA@BUDESONIDA + FORMOTEROL@4@3@6@@2
140B0390001@BUSTEROL INHALADOR 160+4.5mg SUSPENSION PARA INHALAR | CAJA X 1. CHALVER@BUDESONIDA + FORMOTEROL@2@3@1@@0
130B0390001@BUDEMAR DUO 200mcg+6mcg SUSPENSION PARA INHALAR | FRASCO X 120DOSIS. BIOTOSCANA@BUDESONIDA + FORMOTEROL@3@0@6@@1
1115B0390799@AEROVIAL CON INHALADOR 200mcg+6mcg CAPSULA | CAJA X 1. NOVAMED@BUDESONIDA + FORMOTEROL@1@2@1@@29
1G003B0390001@COMPLEBREZ 6mcg/200mcg SUSPENSION PARA INHALAR | FRASCO X 150dosis. GLENMARK PHARMACEUTICALS@BUDESONIDA + FORMOTEROL@13@15@12@@8
1112C0841185@PROLASTAT 0.5mg TABLETA | CAJA X 8. SIEGFRIED@CABERGOLINA@10@24@0@@968
1721C1040001@CALCIFORTE-D 600mg+200ui TABLETA | CAJA X 30. MEDIGEN S.A.S@CALCIO CARBONATO+VITAMINA D@2570@4191@949@@60
1121C0871239@CALTRATE D 3 600mg+400ui TABLETA | CAJA X 30. PFIZER@CALCIO CARBONATO+VITAMINA D@80@180@0@@60
1158C102A1233@BIOCALCIUM D 500mg/200ui POLVO PARA DISOLVER | CAJA X 30 SOBRES. TECNOQUIMICAS@CALCIO CARBONATO+VITAMINA D@2070@5850@0@@3150
1156C0861195@CAPRIMIDA D 1500mg+200u.i TABLETA | CAJA X 30. LAFRANCOL@CALCIO CITRATO- VITAMINA D@10@0@20@@0
